    0.00    0.00
    5.20    5.19
   10.20   10.15
   15.01   14.91
   19.66   19.47
   24.14   23.86
   28.48   28.08
   32.68   32.15
   36.74   36.06
   40.69   39.84
   44.52   43.49
   48.24   47.02
   51.86   50.43
   55.38   53.73
   58.81   56.93
   62.16   60.02
   65.42   63.02
   68.60   65.93
   71.71   68.75
   74.75   71.49
   77.72   74.15
   80.62   76.73
   83.46   79.24
   86.24   81.68
   88.97   84.05
   91.64   86.35
   94.26   88.59
   96.82   90.77
   99.34   92.89
  101.81   94.95
  104.24   96.95
  106.62   98.90
  108.96  100.80
  111.26  102.65
  113.52  104.44
  115.75  106.19
  117.93  107.90
  120.09  109.55
  122.20  111.16
  124.29  112.73
  126.34  114.25
  128.36  115.74
  130.35  117.18
  132.31  118.58
  134.25  119.94
  136.15  121.27
  138.03  122.56
  139.89  123.81
  141.71  125.02
  143.52  126.20
  145.29  127.35
  147.05  128.46
  148.78  129.53
  150.49  130.58
  152.18  131.59
  153.85  132.57
  155.50  133.51
  157.13  134.43
  158.73  135.31
  160.32  136.17
  161.89  136.99
  163.44  137.79
  164.98  138.56
  166.49  139.29
  167.99  140.00
  169.48  140.68
  170.94  141.34
  172.40  141.96
  173.83  142.56
  175.25  143.13
  176.66  143.67
  178.05  144.19
  179.42  144.68
  180.79  145.14
  182.13  145.58
  183.47  145.99
  184.79  146.38
  186.10  146.74
  187.40  147.08
  188.68  147.39
  189.95  147.67
  191.21  147.93
  192.46  148.16
  193.70  148.37
  194.93  148.56
  196.14  148.72
  197.34  148.85
  198.54  148.96
  199.72  149.05
  200.89  149.11
  202.05  149.15
  203.21  149.16
  204.35  149.15
  205.48  149.11
  206.60  149.05
  207.72  148.96
  208.82  148.85
  209.92  148.72
  211.00  148.56
  212.08  148.37
  213.15  148.16
  214.21  147.93
  215.26  147.67
  216.31  147.39
  217.35  147.08
  218.37  146.74
  219.40  146.38
  220.41  146.00
  221.41  145.59
  222.41  145.15
  223.40  144.69
  224.39  144.20
  225.36  143.68
  226.33  143.14
  227.29  142.57
  228.25  141.98
  229.20  141.36
  230.14  140.71
  231.07  140.03
  232.00  139.33
  232.93  138.59
  233.84  137.83
  234.75  137.04
  235.66  136.22
  236.56  135.37
  237.45  134.49
  238.33  133.58
  239.21  132.64
  240.09  131.67
  240.96  130.67
  241.82  129.63
  242.68  128.57
  243.53  127.47
  244.38  126.33
  245.22  125.17
  246.06  123.96
  246.89  122.73
  247.71  121.45
  248.54  120.14
  249.35  118.80
  250.16  117.41
  250.97  115.99
  251.77  114.53
  252.57  113.02
  253.36  111.48
  254.15  109.89
  254.93  108.26
  255.71  106.59
  256.48  104.87
  257.25  103.11
  258.02  101.29
  258.78   99.43
  259.54   97.52
  260.29   95.56
  261.04   93.54
  261.78   91.47
  262.52   89.34
  263.26   87.16
  263.99   84.91
  264.72   82.61
  265.44   80.24
  266.16   77.80
  266.88   75.30
  267.59   72.72
  268.30   70.07
  269.01   67.35
  269.71   64.54
  270.41   61.66
  271.10   58.68
  271.79   55.62
  272.48   52.46
  273.16   49.21
  273.84   45.85
  274.52   42.39
  275.19   38.81
  275.86   35.11
  276.53   31.29
  277.19   27.33
  277.85   23.24
  278.51   18.99
  279.16   14.59
  279.81   10.02
  280.46    5.27
  281.11    0.34
