    0.00    0.00
    7.50   12.94
   15.00   25.78
   22.50   38.53
   30.00   51.18
   37.50   63.73
   45.00   76.18
   52.50   88.53
   60.00  100.78
   67.50  112.94
   75.00  125.00
   82.50  136.96
   90.00  148.82
   97.50  160.59
  105.00  172.25
  112.50  183.82
  120.00  195.29
  127.50  206.66
  135.00  217.93
  142.50  229.11
  150.00  240.19
  157.50  251.17
  165.00  262.05
  172.50  272.83
  180.00  283.52
  187.50  294.10
  195.00  304.59
  202.50  314.98
  210.00  325.28
  217.50  335.47
  225.00  345.57
  232.50  355.56
  240.00  365.46
  247.50  375.27
  255.00  384.97
  262.50  394.58
  270.00  404.08
  277.50  413.49
  285.00  422.81
  292.50  432.02
  300.00  441.14
  307.50  450.15
  315.00  459.07
  322.50  467.89
  330.00  476.62
  337.50  485.24
  345.00  493.77
  352.50  502.20
  360.00  510.53
  367.50  518.76
  375.00  526.89
  382.50  534.93
  390.00  542.87
  397.50  550.71
  405.00  558.45
  412.50  566.09
  420.00  573.64
  427.50  581.09
  435.00  588.44
  442.50  595.69
  450.00  602.84
  457.50  609.90
  465.00  616.85
  472.50  623.71
  480.00  630.47
  487.50  637.14
  495.00  643.70
  502.50  650.17
  510.00  656.54
  517.50  662.81
  525.00  668.98
  532.50  675.06
  540.00  681.03
  547.50  686.91
  555.00  692.69
  562.50  698.37
  570.00  703.96
  577.50  709.44
  585.00  714.83
  592.50  720.12
  600.00  725.31
  607.50  730.40
  615.00  735.40
  622.50  740.29
  630.00  745.09
  637.50  749.79
  645.00  754.40
  652.50  758.90
  660.00  763.31
  667.50  767.62
  675.00  771.83
  682.50  775.94
  690.00  779.95
  697.50  783.87
  705.00  787.69
  712.50  791.41
  720.00  795.03
  727.50  798.55
  735.00  801.98
  742.50  805.31
  750.00  808.54
  757.50  811.67
  765.00  814.70
  772.50  817.64
  780.00  820.47
  787.50  823.21
  795.00  825.85
  802.50  828.40
  810.00  830.84
  817.50  833.19
  825.00  835.43
  832.50  837.58
  840.00  839.64
  847.50  841.59
  855.00  843.45
  862.50  845.20
  870.00  846.86
  877.50  848.43
  885.00  849.89
  892.50  851.26
  900.00  852.52
  907.50  853.69
  915.00  854.76
  922.50  855.74
  930.00  856.61
  937.50  857.39
  945.00  858.07
  952.50  858.65
  960.00  859.13
  967.50  859.52
  975.00  859.80
  982.50  859.99
  990.00  860.08
  997.50  860.07
 1005.00  859.97
 1012.50  859.76
 1020.00  859.46
 1027.50  859.06
 1035.00  858.56
 1042.50  857.96
 1050.00  857.27
 1057.50  856.48
 1065.00  855.59
 1072.50  854.60
 1080.00  853.51
 1087.50  852.33
 1095.00  851.04
 1102.50  849.66
 1110.00  848.18
 1117.50  846.60
 1125.00  844.93
 1132.50  843.15
 1140.00  841.28
 1147.50  839.31
 1155.00  837.24
 1162.50  835.08
 1170.00  832.81
 1177.50  830.45
 1185.00  827.99
 1192.50  825.43
 1200.00  822.78
 1207.50  820.02
 1215.00  817.17
 1222.50  814.22
 1230.00  811.17
 1237.50  808.02
 1245.00  804.78
 1252.50  801.43
 1260.00  797.99
 1267.50  794.45
 1275.00  790.82
 1282.50  787.08
 1290.00  783.25
 1297.50  779.31
 1305.00  775.28
 1312.50  771.16
 1320.00  766.93
 1327.50  762.61
 1335.00  758.18
 1342.50  753.66
 1350.00  749.04
 1357.50  744.33
 1365.00  739.51
 1372.50  734.60
 1380.00  729.59
 1387.50  724.48
 1395.00  719.27
 1402.50  713.97
 1410.00  708.56
 1417.50  703.06
 1425.00  697.46
 1432.50  691.76
 1440.00  685.97
 1447.50  680.07
 1455.00  674.08
 1462.50  667.99
 1470.00  661.80
 1477.50  655.52
 1485.00  649.13
 1492.50  642.65
 1500.00  636.07
 1507.50  629.39
 1515.00  622.61
 1522.50  615.74
 1530.00  608.77
 1537.50  601.70
 1545.00  594.53
 1552.50  587.26
 1560.00  579.89
 1567.50  572.43
 1575.00  564.87
 1582.50  557.21
 1590.00  549.45
 1597.50  541.60
 1605.00  533.64
 1612.50  525.59
 1620.00  517.44
 1627.50  509.19
 1635.00  500.84
 1642.50  492.40
 1650.00  483.86
 1657.50  475.22
 1665.00  466.48
 1672.50  457.64
 1680.00  448.71
 1687.50  439.67
 1695.00  430.54
 1702.50  421.31
 1710.00  411.99
 1717.50  402.56
 1725.00  393.04
 1732.50  383.41
 1740.00  373.69
 1747.50  363.88
 1755.00  353.96
 1762.50  343.95
 1770.00  333.83
 1777.50  323.62
 1785.00  313.32
 1792.50  302.91
 1800.00  292.40
 1807.50  281.80
 1815.00  271.10
 1822.50  260.30
 1830.00  249.41
 1837.50  238.41
 1845.00  227.32
 1852.50  216.13
 1860.00  204.84
 1867.50  193.45
 1875.00  181.96
 1882.50  170.38
 1890.00  158.70
 1897.50  146.92
 1905.00  135.04
 1912.50  123.06
 1920.00  110.99
 1927.50   98.82
 1935.00   86.55
 1942.50   74.18
 1950.00   61.71
 1957.50   49.15
 1965.00   36.48
 1972.50   23.72
 1980.00   10.86
