521	-0.18	297	10/24/2013
522	-0.182	297	10/24/2013
523	-0.186	297	10/24/2013
524	-0.185	297	10/24/2013
525	-0.186	297	10/24/2013
526	-0.188	297	10/24/2013
527	-0.192	297	10/24/2013
528	-0.194	297	10/24/2013
529	-0.198	298	10/25/2013
530	-0.204	298	10/25/2013
531	-0.206	298	10/25/2013
532	-0.208	298	10/25/2013
533	-0.211	298	10/25/2013
534	-0.214	298	10/25/2013
535	-0.213	298	10/25/2013
536	-0.213	298	10/25/2013
537	-0.208	298	10/25/2013
538	-0.192	298	10/25/2013
539	-0.15	298	10/25/2013
540	-0.109	298	10/25/2013
541	-0.07	298	10/25/2013
542	-0.078	298	10/25/2013
543	-0.098	298	10/25/2013
544	-0.111	298	10/25/2013
545	-0.12	298	10/25/2013
546	-0.126	298	10/25/2013
547	-0.128	298	10/25/2013
548	-0.132	298	10/25/2013
549	-0.139	298	10/25/2013
550	-0.145	298	10/25/2013
551	-0.156	298	10/25/2013
552	-0.167	298	10/25/2013
553	-0.172	298	10/25/2013
554	-0.184	298	10/25/2013
555	-0.195	298	10/25/2013
556	-0.206	298	10/25/2013
557	-0.214	298	10/25/2013
558	-0.218	298	10/25/2013
559	-0.22	298	10/25/2013
560	-0.223	298	10/25/2013
561	-0.225	298	10/25/2013
562	-0.227	298	10/25/2013
563	-0.227	298	10/25/2013
564	-0.229	298	10/25/2013
565	-0.227	298	10/25/2013
566	-0.227	298	10/25/2013
567	-0.23	298	10/25/2013
568	-0.232	298	10/25/2013
569	-0.231	298	10/25/2013
570	-0.231	298	10/25/2013
571	-0.236	298	10/25/2013
572	-0.235	298	10/25/2013
573	-0.235	298	10/25/2013
574	-0.237	298	10/25/2013
575	-0.238	298	10/25/2013
576	-0.242	298	10/25/2013
577	-0.247	299	10/26/2013
578	-0.248	299	10/26/2013
579	-0.252	299	10/26/2013
580	-0.25	299	10/26/2013
581	-0.253	299	10/26/2013
582	-0.256	299	10/26/2013
583	-0.256	299	10/26/2013
584	-0.256	299	10/26/2013
585	-0.26	299	10/26/2013
586	-0.259	299	10/26/2013
587	-0.249	299	10/26/2013
588	-0.241	299	10/26/2013
589	-0.232	299	10/26/2013
590	-0.221	299	10/26/2013
591	-0.201	299	10/26/2013
592	-0.189	299	10/26/2013
593	-0.183	299	10/26/2013
594	-0.183	299	10/26/2013
595	-0.181	299	10/26/2013
596	-0.183	299	10/26/2013
597	-0.189	299	10/26/2013
598	-0.196	299	10/26/2013
599	-0.206	299	10/26/2013
600	-0.212	299	10/26/2013
601	-0.223	299	10/26/2013
602	-0.236	299	10/26/2013
603	-0.248	299	10/26/2013
604	-0.26	299	10/26/2013
605	-0.253	299	10/26/2013
606	-0.267	299	10/26/2013
607	-0.276	299	10/26/2013
608	-0.274	299	10/26/2013
609	-0.15	299	10/26/2013
610	-0.17	299	10/26/2013
611	-0.17	299	10/26/2013
612	-0.174	299	10/26/2013
613	-0.174	299	10/26/2013
614	-0.176	299	10/26/2013
615	-0.176	299	10/26/2013
616	-0.176	299	10/26/2013
617	-0.179	299	10/26/2013
