   0.00000000       0.00000000    
   1.06066012       1.06016958    
   2.12132025       2.11935830    
   3.18198037       3.17756581    
   4.24264050       4.23479271    
   5.30330038       5.29103804    
   6.36396074       6.34630251    
   7.42462111       7.40058661    
   8.48528099       8.45388889    
   9.54594135       9.50621128    
   10.6066008       10.5575504    
   11.6672621       11.6079111    
   12.7279215       12.6572895    
   13.7885818       13.7056875    
   14.8492422       14.7531042    
   15.9099016       15.7995396    
   16.9705620       16.8449936    
   18.0312233       17.8894691    
   19.0918827       18.9329605    
   20.1525421       19.9754715    
   21.2132015       21.0170021    
   22.2738628       22.0575523    
   23.3345242       23.0971222    
   24.3951836       24.1357098    
   25.4558430       25.1733150    
   26.5165043       26.2099419    
   27.5771637       27.2455864    
   28.6378231       28.2802486    
   29.6984844       29.3139324    
   30.7591438       30.3466339    
   31.8198032       31.3783531    
   32.8804665       32.4090958    
   33.9411240       33.4388504    
   35.0017853       34.4676323    
   36.0624466       35.4954300    
   37.1231041       36.5222397    
   38.1837654       37.5480766    
   39.2444267       38.5729332    
   40.3050842       39.5968018    
   41.3657455       40.6196938    
   42.4264030       41.6416016    
   43.4870682       42.6625366    
   44.5477257       43.6824837    
   45.6083832       44.7014503    
   46.6690483       45.7194405    
   47.7297058       46.7364426    
   48.7903671       47.7524681    
   49.8510284       48.7675133    
   50.9116859       49.7815742    
   51.9723473       50.7946548    
   53.0330086       51.8067589    
   54.0936661       52.8178749    
   55.1543274       53.8280144    
   56.2149849       54.8371696    
   57.2756462       55.8453484    
   58.3363113       56.8525505    
   59.3969688       57.8587608    
   60.4576302       58.8639946    
   61.5182877       59.8682442    
   62.5789490       60.8715172    
   63.6396065       61.8738060    
   64.7002716       62.8751221    
   65.7609329       63.8754501    
   66.8215866       64.8747940    
   67.8822479       65.8731613    
   68.9429092       66.8705444    
   70.0035706       67.8669510    
   71.0642242       68.8623734    
   72.1248932       69.8568192    
   73.1855545       70.8502808    
   74.2462082       71.8427582    
   75.3068695       72.8342590    
   76.3675308       73.8247757    
   77.4281845       74.8143082    
   78.4888535       75.8028717    
   79.5495148       76.7904510    
   80.6101685       77.7770386    
   81.6708298       78.7626572    
   82.7314911       79.7472916    
   83.7921524       80.7309418    
   84.8528061       81.7136078    
   85.9134750       82.6953049    
   86.9741364       83.6760178    
   88.0347900       84.6557388    
   89.0954514       85.6344833    
   90.1561127       86.6122513    
   91.2167664       87.5890274    
   92.2774353       88.5648422    
   93.3380966       89.5396652    
   94.3987503       90.5134964    
   95.4594116       91.4863586    
   96.5200729       92.4582443    
   97.5807343       93.4291458    
   98.6413956       94.3990631    
   99.7020569       95.3679962    
   100.762718       96.3359528    
   101.823372       97.3029251    
   102.884033       98.2689209    
   103.944695       99.2339325    
   105.005348       100.197960    
   106.066017       101.161018    
   107.126678       102.123085    
   108.187332       103.084167    
   109.247993       104.044281    
   110.308655       105.003410    
   111.369316       105.961555    
   112.429970       106.918709    
