          24  0.579999983    
          24  0.579999983    
          72  0.638999999    
          73  0.697000027    
          98  0.588000000    
         122  0.717000008    
         147  0.764999986    
         171  0.644999981    
         196  0.880999982    
         220  0.601000011    
         245  0.898999989    
         269  0.442000002    
         294  0.814000010    
         318  0.319999993    
         344  0.708999991    
         367  0.144999996    
         393  0.513999999    
         415  -2.09999997E-02
         442  0.338999987    
         456 -0.120999999    
         491  0.187000006    
         504 -0.114000000    
         541  -7.00000003E-02
         552 -0.166999996    
         595 -0.180999994    
         609 -0.150000006    
         647  -9.79999974E-02
         648 -0.112000003    
         693  0.128999993    
         696   9.99999978E-03
         743  0.250999987    
         744  0.229000002    
         792  0.407000005    
         792  0.407000005    
         818  0.455000013    
         841  0.485000014    
         866  0.647000015    
         890  0.535000026    
         915  0.875000000    
         939  0.569000006    
         965   1.06299996    
         988  0.566999972    
        1014   1.15499997    
        1038  0.532000005    
        1063   1.11199999    
        1087  0.397000015    
        1113   1.01400006    
        1136  0.208000004    
        1163  0.824999988    
        1176   7.99999982E-02
        1213  0.629999995    
        1224   6.59999996E-02
        1263  0.488000005    
        1272   7.29999989E-02
        1314  0.375999987    
        1320   9.20000002E-02
        1365  0.342000008    
        1390  0.101999998    
        1415  0.335000008    
        1440  0.330000013    
        1464  0.360000014    
        1488  0.388000011    
        1490  0.550999999    
        1513  0.307000011    
        1539  0.713000000    
        1562  0.321999997    
        1588  0.795000017    
        1611  0.254000008    
        1637  0.816999972    
        1660  0.197999999    
        1686  0.782000005    
        1709 -0.284999996    
        1736  0.354999989    
        1752 -0.342000008    
        1784  0.250000000    
        1800 -0.360000014    
        1833  0.123999998    
        1848 -0.352999985    
        1882   2.30000000E-02
        1912 -0.352999985    
        1931 -0.149000004    
        1944 -0.335999995    
        1982 -0.381000012    
        1992 -0.432000011    
        2034 -0.449999988    
        2040 -0.479000002    
        2084 -0.476999998    
        2088 -0.504999995    
        2134 -0.526000023    
        2160 -0.500999987    
        2183 -0.467999995    
        2208  -5.20000011E-02
        2208  -5.20000011E-02
        2256   5.90000004E-02
        2258  0.223000005    
        2304  -1.99999996E-02
        2307  0.537000000    
        2330   1.00000005E-03
        2357  0.680999994    
        2379   1.30000003E-02
        2406  0.833000004    
        2429   5.70000000E-02
        2455  0.885999978    
        2479  -2.80000009E-02
        2505  0.796999991    
        2528 -0.151999995    
        2555  0.616999984    
        2568 -0.229000002    
        2604  0.382999986    
        2616 -0.238999993    
        2654  0.169000000    
        2664 -0.238999993    
        2704  -8.50000009E-02
        2712 -0.233999997    
        2736 -0.349999994    
        2760 -0.391000003    
        2806 -0.416000009    
        2832 -0.101999998    
        2832 -0.101999998    
        2880  -2.89999992E-02
        2882   6.89999983E-02
        2928  -9.09999982E-02
        2931  0.191000000    
        2952 -0.291999996    
        2980  0.268000007    
        3003 -0.296000004    
        3029  0.337000012    
        3048 -0.280999988    
        3078  0.375999987    
        3096 -0.280999988    
        3127  0.375000000    
        3144 -0.312999994    
        3176  0.319000006    
        3192 -0.345999986    
        3225  0.310999990    
        3240 -0.356000006    
        3274  0.172000006    
        3288 -0.303000003    
        3323   7.10000023E-02
        3336 -0.247999996    
        3371  -5.79999983E-02
        3384 -0.259000003    
        3422 -0.308999985    
        3432 -0.391000003    
        3473 -0.433999985    
        3480 -0.474999994    
        3524 -0.492000014    
        3528 -0.512000024    
        3553 -0.514999986    
        3599   9.99999978E-03
        3600  -1.00000005E-03
        3648  0.289000005    
        3649  0.391999990    
        3696  0.229000002    
        3699  0.635999978    
        3721   6.70000017E-02
        3748  0.908999979    
        3771  0.179000005    
        3798   1.04299998    
        3821  0.224999994    
        3847   1.09899998    
        3871  0.230000004    
        3896   1.01900005    
        3920  0.184000000    
        3946  0.873000026    
        3970   6.80000037E-02
        3996  0.579999983    
        4008  -9.30000022E-02
        4045  0.282000005    
        4056  -8.79999995E-02
        4093  -4.50000018E-02
