201,65.896,286
202,65.891,286
203,66.903,286
204,66.896,286
205,66.891,286
206,67.903,286
207,67.896,286
208,67.891,286
209,68.903,286
210,68.896,286
211,68.891,286
212,69.903,286
213,69.896,286
214,69.891,286
215,70.903,286
216,70.896,286
217,70.891,286
218,71.903,286
219,71.896,286
220,71.891,286
221,72.903,286
222,72.896,286
223,72.891,286
224,73.903,286
225,73.896,286
226,73.891,286
227,74.903,286
228,74.896,286
229,74.891,286
230,75.903,286
231,75.896,286
232,75.891,286
233,76.903,286
234,76.896,286
235,76.891,286
236,77.903,286
237,77.896,286
238,77.891,286
239,78.903,286
240,78.896,286
241,78.891,286
242,79.903,286
243,79.896,286
244,79.891,286
245,80.903,286
246,80.896,286
247,80.891,286
248,81.903,286
249,81.896,286
250,81.891,286
251,82.903,286
252,82.896,286
253,82.891,286
254,83.903,286
255,83.896,286
256,83.891,286
257,84.903,286
258,84.896,286
259,84.891,286
260,85.903,286
261,85.896,286
262,85.891,286
263,86.903,286
264,86.896,286
265,86.891,286
266,87.903,286
267,87.896,286
268,87.891,286
269,88.903,286
270,88.896,286
271,88.891,286
272,89.903,286
273,89.896,286
274,89.891,286
275,90.903,286
276,90.896,286
277,90.891,286
278,91.903,286
279,91.896,286
280,91.891,286
281,92.903,286
282,92.896,286
283,92.891,286
284,93.903,286
285,93.896,286
286,93.891,286
287,94.903,286
288,94.896,286
289,94.891,286
290,95.903,286
291,95.896,286
292,95.891,286
293,96.903,286
294,96.896,286
295,96.891,286
296,97.903,286
297,97.896,286
298,97.891,286
299,98.903,286
300,98.896,286
301,98.891,286
302,99.903,286
303,99.896,286
304,99.891,286
305,100.903,286
306,100.896,286
307,100.891,286
308,101.903,286
309,101.896,286
310,101.891,286
311,102.903,286
312,102.896,286
313,102.891,286
314,103.903,286
315,103.896,286
316,103.891,286
317,104.903,286
318,104.896,286
319,104.891,286
320,105.903,286
321,105.896,286
322,105.891,286
323,106.903,286
324,106.896,286
325,106.891,286
326,107.903,286
327,107.896,286
328,107.891,286
329,108.903,286
330,108.896,286
331,108.891,286
332,109.903,286
333,109.896,286
334,109.891,286
335,110.903,286
336,110.896,286
337,110.891,286
338,111.903,286
339,111.896,286
340,111.891,286
341,112.903,286
342,112.896,286
343,112.891,286
344,113.903,286
345,113.896,286
346,113.891,286
347,114.903,286
348,114.896,286
349,114.891,286
350,115.903,286
351,115.896,286
352,115.891,286
353,116.903,286
354,116.896,286
355,116.891,286
356,117.903,286
357,117.896,286
358,117.891,286
359,118.903,286
360,118.896,286
361,118.891,286
362,119.903,286
363,119.896,286
364,119.891,286
365,120.903,286
366,120.896,286
367,120.891,286
368,121.903,286
369,121.896,286
370,121.891,286
371,122.903,286
372,122.896,286
373,122.891,286
374,123.903,286
375,123.896,286
376,123.891,286
377,124.903,286
378,124.896,286
379,124.891,286
380,125.903,286
381,125.896,286
382,125.891,286
383,126.903,286
384,126.896,286
385,126.891,286
386,127.903,286
387,127.896,286
388,127.891,286
389,128.903,286
390,128.896,286
391,128.891,286
392,129.903,286
393,129.896,286
394,129.891,286
395,130.903,286
396,130.896,286
397,130.891,286
398,131.903,286
399,131.896,286
400,131.891,286
401,132.903,286
402,132.896,286
403,132.891,286
404,133.903,286
405,133.896,286
406,133.891,286
407,134.903,286
408,134.896,286
409,134.891,286
410,135.903,286
411,135.896,286
412,135.891,286
413,136.903,286
414,136.896,286
415,136.891,286
416,137.903,286
417,137.896,286
418,137.891,286
419,138.903,286
420,138.896,286
421,138.891,286
422,139.903,286
423,139.896,286
424,139.891,286
425,140.903,286
426,140.896,286
427,140.891,286
428,141.903,286
429,141.896,286
430,141.891,286
431,142.903,286
432,142.896,286
433,142.891,286
434,143.903,286
435,143.896,286
436,143.891,286
437,144.903,286
438,144.896,286
439,144.891,286
440,145.903,286
441,145.896,286
442,145.891,286
443,146.903,286
444,146.896,286
445,146.891,286
446,147.903,286
447,147.896,286
448,147.891,286
449,148.903,286
450,148.896,286
451,148.891,286
452,149.903,286
453,149.896,286
454,149.891,286
455,150.903,286
456,150.896,286
457,150.891,286
458,151.903,286
459,151.896,286
460,151.891,286
461,152.903,286
462,152.896,286
463,152.891,286
464,153.903,286
465,153.896,286
466,153.891,286
467,154.903,286
468,154.896,286
469,154.891,286
470,155.903,286
471,155.896,286
472,155.891,286
473,156.903,286
474,156.896,286
475,156.891,286
476,157.903,286
477,157.896,286
478,157.891,286
479,158.903,286
480,158.896,286
481,158.891,286
482,159.903,286
483,159.896,286
484,159.891,286
485,160.903,286
486,160.896,286
487,160.891,286
488,161.903,286
489,161.896,286
490,161.891,286
491,162.903,286
492,162.896,286
493,162.891,286
494,163.903,286
495,163.896,286
496,163.891,286
497,164.903,286
498,164.896,286
499,164.891,286
500,165.903,286
501,165.896,286
502,165.891,286
503,166.903,286
504,166.896,286
505,166.891,286
506,167.903,286
507,167.896,286
508,167.891,286
509,168.903,286
510,168.896,286
511,168.891,286
512,169.903,286
513,169.896,286
514,169.891,286
515,170.903,286
516,170.896,286
517,170.891,286
518,171.903,286
519,171.896,286
520,171.891,286
521,172.903,286
522,172.896,286
523,172.891,286
524,173.903,286
525,173.896,286
526,173.891,286
527,174.903,286
528,174.896,286
529,174.891,286
530,175.903,286
531,175.896,286
532,175.891,286
533,176.903,286
534,176.896,286
535,176.891,286
536,177.903,286
537,177.896,286
538,177.891,286
539,178.903,286
540,178.896,286
541,178.891,286
542,179.903,286
543,179.896,286
544,179.891,286
545,180.903,286
546,180.896,286
547,180.891,286
548,181.903,286
549,181.896,286
550,181.891,286
551,182.903,286
552,182.896,286
553,182.891,286
554,183.903,286
555,183.896,286
556,183.891,286
557,184.903,286
558,184.896,286
559,184.891,286
560,185.903,286
561,185.896,286
562,185.891,286
563,186.903,286
564,186.896,286
565,186.891,286
566,187.903,286
567,187.896,286
568,187.891,286
569,188.903,286
570,188.896,286
571,188.891,286
572,189.903,286
573,189.896,286
574,189.891,286
575,190.903,286
576,190.896,286
577,190.891,286
578,191.903,286
579,191.896,286
580,191.891,286
581,192.903,286
582,192.896,286
583,192.891,286
584,193.903,286
585,193.896,286
586,193.891,286
587,194.903,286
588,194.896,286
589,194.891,286
590,195.903,286
591,195.896,286
592,195.891,286
593,196.903,286
594,196.896,286
595,196.891,286
596,197.903,286
597,197.896,286
598,197.891,286
599,198.903,286
600,198.896,286
601,198.891,286
602,199.903,286
603,199.896,286
604,199.891,286
605,200.903,286
606,200.896,286
607,200.891,286
608,201.903,286
609,201.896,286
610,201.891,286
611,202.903,286
612,202.896,286
613,202.891,286
614,203.903,286
615,203.896,286
616,203.891,286
617,204.903,286
618,204.896,286
619,204.891,286
620,205.903,286
621,205.896,286
622,205.891,286
623,206.903,286
624,206.896,286
625,206.891,286
626,207.903,286
627,207.896,286
628,207.891,286
629,208.903,286
630,208.896,286
631,208.891,286
632,209.903,286
633,209.896,286
634,209.891,286
635,210.903,286
636,210.896,286
637,210.891,286
638,211.903,286
639,211.896,286
640,211.891,286
641,212.903,286
642,212.896,286
643,212.891,286
644,213.903,286
645,213.896,286
646,213.891,286
647,214.903,286
648,214.896,286
649,214.891,286
650,215.903,286
651,215.896,286
652,215.891,286
653,216.903,286
654,216.896,286
655,216.891,286
656,217.903,286
657,217.896,286
658,217.891,286
659,218.903,286
660,218.896,286
661,218.891,286
662,219.903,286
663,219.896,286
664,219.891,286
665,220.903,286
666,220.896,286
667,220.891,286
668,221.903,286
669,221.896,286
670,221.891,286
671,222.903,286
672,222.896,286
673,222.891,286
674,223.903,286
675,223.896,286
676,223.891,286
677,224.903,286
678,224.896,286
679,224.891,286
680,225.903,286
681,225.896,286
682,225.891,286
683,226.903,286
684,226.896,286
685,226.891,286
686,227.903,286
687,227.896,286
688,227.891,286
689,228.903,286
690,228.896,286
691,228.891,286
692,229.903,286
693,229.896,286
694,229.891,286
695,230.903,286
696,230.896,286
697,230.891,286
698,231.903,286
699,231.896,286
700,231.891,286
701,232.903,286
702,232.896,286
703,232.891,286
704,233.903,286
705,233.896,286
706,233.891,286
707,234.903,286
708,234.896,286
709,234.891,286
710,235.903,286
711,235.896,286
712,235.891,286
713,236.903,286
714,236.896,286
715,236.891,286
716,237.903,286
717,237.896,286
718,237.891,286
719,238.903,286
720,238.896,286
721,238.891,286
722,239.903,286
723,239.896,286
724,239.891,286
725,240.903,286
726,240.896,286
727,240.891,286
728,241.903,286
729,241.896,286
730,241.891,286
731,242.903,286
732,242.896,286
733,242.891,286
734,243.903,286
735,243.896,286
736,243.891,286
737,244.903,286
738,244.896,286
739,244.891,286
740,245.903,286
741,245.896,286
742,245.891,286
743,246.903,286
744,246.896,286
745,246.891,286
746,247.903,286
747,247.896,286
748,247.891,286
749,248.903,286
750,248.896,286
751,248.891,286
752,249.903,286
753,249.896,286
754,249.891,286
755,250.903,286
756,250.896,286
757,250.891,286
758,251.903,286
759,251.896,286
760,251.891,286
761,252.903,286
762,252.896,286
763,252.891,286
764,253.903,286
765,253.896,286
766,253.891,286
767,254.903,286
768,254.896,286
769,254.891,286
770,255.903,286
771,255.896,286
772,255.891,286
773,256.903,286
774,256.896,286
775,256.891,286
776,257.903,286
777,257.896,286
778,257.891,286
779,258.903,286
780,258.896,286
781,258.891,286
782,259.903,286
783,259.896,286
784,259.891,286
785,260.903,286
786,260.896,286
787,260.891,286
788,261.903,286
789,261.896,286
790,261.891,286
791,262.903,286
792,262.896,286
793,262.891,286
794,263.903,286
795,263.896,286
796,263.891,286
797,264.903,286
798,264.896,286
799,264.891,286
800,265.903,286
801,265.896,286
802,265.891,286
803,266.903,286
804,266.896,286
805,266.891,286
806,267.903,286
807,267.896,286
808,267.891,286
809,268.903,286
810,268.896,286
811,268.891,286
812,269.903,286
813,269.896,286
814,269.891,286
815,270.903,286
816,270.896,286
817,270.891,286
818,271.903,286
819,271.896,286
820,271.891,286
821,272.903,286
822,272.896,286
823,272.891,286
824,273.903,286
825,273.896,286
826,273.891,286
827,274.903,286
828,274.896,286
829,274.891,286
830,275.903,286
831,275.896,286
832,275.891,286
833,276.903,286
834,276.896,286
835,276.891,286
836,277.903,286
837,277.896,286
838,277.891,286
839,278.903,286
840,278.896,286
841,278.891,286
842,279.903,286
843,279.896,286
844,279.891,286
845,280.903,286
846,280.896,286
847,280.891,286
848,281.903,286
849,281.896,286
850,281.891,286
851,282.903,286
852,282.896,286
853,282.891,286
854,283.903,286
855,283.896,286
856,283.891,286
857,284.903,286
858,284.896,286
859,284.891,286
860,285.903,286
861,285.896,286
862,285.891,286
863,286.903,286
864,286.896,286
865,286.891,286
866,287.903,286
867,287.896,286
868,287.891,286
869,288.903,286
870,288.896,286
871,288.891,286
872,289.903,286
873,289.896,286
874,289.891,286
875,290.903,286
876,290.896,286
877,290.891,286
878,291.903,286
879,291.896,286
880,291.891,286
881,292.903,286
882,292.896,286
883,292.891,286
884,293.903,286
885,293.896,286
886,293.891,286
887,294.903,286
888,294.896,286
889,294.891,286
890,295.903,286
891,295.896,286
892,295.891,286
893,296.903,286
894,296.896,286
895,296.891,286
896,297.903,286
897,297.896,286
898,297.891,286
899,298.903,286
900,298.896,286
901,298.891,286
902,299.903,286
903,299.896,286
904,299.891,286
905,300.903,286
906,300.896,286
907,300.891,286
908,301.903,286
909,301.896,286
910,301.891,286
911,302.903,286
912,302.896,286
913,302.891,286
914,303.903,286
915,303.896,286
916,303.891,286
917,304.903,286
918,304.896,286
919,304.891,286
920,305.903,286
921,305.896,286
922,305.891,286
923,306.903,286
924,306.896,286
925,306.891,286
926,307.903,286
927,307.896,286
928,307.891,286
929,308.903,286
930,308.896,286
931,308.891,286
932,309.903,286
933,309.896,286
934,309.891,286
935,310.903,286
936,310.896,286
937,310.891,286
938,311.903,286
939,311.896,286
940,311.891,286
941,312.903,286
942,312.896,286
943,312.891,286
944,313.903,286
945,313.896,286
946,313.891,286
947,314.903,286
948,314.896,286
949,314.891,286
950,315.903,286
951,315.896,286
952,315.891,286
953,316.903,286
954,316.896,286
955,316.891,286
956,317.903,286
957,317.896,286
958,317.891,286
959,318.903,286
960,318.896,286
961,318.891,286
962,319.903,286
963,319.896,286
964,319.891,286
965,320.903,286
966,320.896,286
967,320.891,286
968,321.903,286
969,321.896,286
970,321.891,286
971,322.903,286
972,322.896,286
973,322.891,286
974,323.903,286
975,323.896,286
976,323.891,286
977,324.903,286
978,324.896,286
979,324.891,286
980,325.903,286
981,325.896,286
982,325.891,286
983,326.903,286
984,326.896,286
985,326.891,286
986,327.903,286
987,327.896,286
988,327.891,286
989,328.903,286
990,328.896,286
991,328.891,286
992,329.903,286
993,329.896,286
994,329.891,286
995,330.903,286
996,330.896,286
997,330.891,286
998,331.903,286
999,331.896,286
1000,331.891,286
1001,332.903,286
1002,332.896,286
1003,332.891,286
1004,333.903,286
1005,333.896,286
1006,333.891,286
1007,334.903,286
1008,334.896,286
1009,334.891,286
1010,335.903,286
1011,335.896,286
1012,335.891,286
1013,336.903,286
1014,336.896,286
1015,336.891,286
1016,337.903,286
1017,337.896,286
1018,337.891,286
1019,338.903,286
1020,338.896,286
1021,338.891,286
1022,339.903,286
1023,339.896,286
1024,339.891,286
1025,340.903,286
1026,340.896,286
1027,340.891,286
1028,341.903,286
1029,341.896,286
1030,341.891,286
1031,342.903,286
1032,342.896,286
1033,342.891,286
1034,343.903,286
1035,343.896,286
1036,343.891,286
1037,344.903,286
1038,344.896,286
1039,344.891,286
1040,345.903,286
1041,345.896,286
1042,345.891,286
1043,346.903,286
1044,346.896,286
1045,346.891,286
1046,347.903,286
1047,347.896,286
1048,347.891,286
1049,348.903,286
1050,348.896,286
1051,348.891,286
1052,349.903,286
1053,349.896,286
1054,349.891,286
1055,350.903,286
1056,350.896,286
1057,350.891,286
1058,351.903,286
1059,351.896,286
1060,351.891,286
1061,352.903,286
1062,352.896,286
1063,352.891,286
1064,353.903,286
1065,353.896,286
1066,353.891,286
1067,354.903,286
1068,354.896,286
1069,354.891,286
1070,355.903,286
1071,355.896,286
1072,355.891,286
1073,356.903,286
1074,356.896,286
1075,356.891,286
1076,357.903,286
1077,357.896,286
1078,357.891,286
1079,358.903,286
1080,358.896,286
1081,358.891,286
1082,359.903,286
1083,359.896,286
1084,359.891,286
1085,360.903,286
1086,360.896,286
1087,360.891,286
1088,361.903,286
1089,361.896,286
1090,361.891,286
1091,362.903,286
1092,362.896,286
1093,362.891,286
1094,363.903,286
1095,363.896,286
1096,363.891,286
1097,364.903,286
1098,364.896,286
1099,364.891,286
1100,365.903,286
1101,365.896,286
1102,365.891,286
1103,366.903,286
1104,366.896,286
1105,366.891,286
1106,367.903,286
1107,367.896,286
1108,367.891,286
1109,368.903,286
1110,368.896,286
1111,368.891,286
1112,369.903,286
1113,369.896,286
1114,369.891,286
1115,370.903,286
1116,370.896,286
1117,370.891,286
1118,371.903,286
1119,371.896,286
1120,371.891,286
1121,372.903,286
1122,372.896,286
1123,372.891,286
1124,373.903,286
1125,373.896,286
1126,373.891,286
1127,374.903,286
1128,374.896,286
1129,374.891,286
1130,375.903,286
1131,375.896,286
1132,375.891,286
1133,376.903,286
1134,376.896,286
1135,376.891,286
1136,377.903,286
1137,377.896,286
1138,377.891,286
1139,378.903,286
1140,378.896,286
1141,378.891,286
1142,379.903,286
1143,379.896,286
1144,379.891,286
1145,380.903,286
1146,380.896,286
1147,380.891,286
1148,381.903,286
1149,381.896,286
1150,381.891,286
1151,382.903,286
1152,382.896,286
1153,382.891,286
1154,383.903,286
1155,383.896,286
1156,383.891,286
1157,384.903,286
1158,384.896,286
1159,384.891,286
1160,385.903,286
1161,385.896,286
1162,385.891,286
1163,386.903,286
1164,386.896,286
1165,386.891,286
1166,387.903,286
1167,387.896,286
1168,387.891,286
1169,388.903,286
1170,388.896,286
1171,388.891,286
1172,389.903,286
1173,389.896,286
1174,389.891,286
1175,390.903,286
1176,390.896,286
1177,390.891,286
1178,391.903,286
1179,391.896,286
1180,391.891,286
1181,392.903,286
1182,392.896,286
1183,392.891,286
1184,393.903,286
1185,393.896,286
1186,393.891,286
1187,394.903,286
1188,394.896,286
1189,394.891,286
1190,395.903,286
1191,395.896,286
1192,395.891,286
1193,396.903,286
1194,396.896,286
1195,396.891,286
1196,397.903,286
1197,397.896,286
1198,397.891,286
1199,398.903,286
1200,398.896,286
1201,398.891,286
1202,399.903,286
1203,399.896,286
1204,399.891,286
1205,400.903,286
1206,400.896,286
1207,400.891,286
1208,401.903,286
1209,401.896,286
1210,401.891,286
1211,402.903,286
1212,402.896,286
1213,402.891,286
1214,403.903,286
1215,403.896,286
1216,403.891,286
1217,404.903,286
1218,404.896,286
1219,404.891,286
1220,405.903,286
1221,405.896,286
1222,405.891,286
1223,406.903,286
1224,406.896,286
1225,406.891,286
1226,407.903,286
1227,407.896,286
1228,407.891,286
1229,408.903,286
1230,408.896,286
1231,408.891,286
1232,409.903,286
1233,409.896,286
1234,409.891,286
1235,410.903,286
1236,410.896,286
1237,410.891,286
1238,411.903,286
1239,411.896,286
1240,411.891,286
1241,412.903,286
1242,412.896,286
1243,412.891,286
1244,413.903,286
1245,413.896,286
1246,413.891,286
1247,414.903,286
1248,414.896,286
1249,414.891,286
1250,415.903,286
1251,415.896,286
1252,415.891,286
1253,416.903,286
1254,416.896,286
1255,416.891,286
1256,417.903,286
1257,417.896,286
1258,417.891,286
1259,418.903,286
1260,418.896,286
1261,418.891,286
1262,419.903,286
1263,419.896,286
1264,419.891,286
1265,420.903,286
1266,420.896,286
1267,420.891,286
1268,421.903,286
1269,421.896,286
1270,421.891,286
1271,422.903,286
1272,422.896,286
1273,422.891,286
1274,423.903,286
1275,423.896,286
1276,423.891,286
1277,424.903,286
1278,424.896,286
1279,424.891,286
1280,425.903,286
1281,425.896,286
1282,425.891,286
1283,426.903,286
1284,426.896,286
1285,426.891,286
1286,427.903,286
1287,427.896,286
1288,427.891,286
1289,428.903,286
1290,428.896,286
1291,428.891,286
1292,429.903,286
1293,429.896,286
1294,429.891,286
1295,430.903,286
1296,430.896,286
1297,430.891,286
1298,431.903,286
1299,431.896,286
1300,431.891,286
1301,432.903,286
1302,432.896,286
1303,432.891,286
1304,433.903,286
1305,433.896,286
1306,433.891,286
1307,434.903,286
1308,434.896,286
1309,434.891,286
1310,435.903,286
1311,435.896,286
1312,435.891,286
1313,436.903,286
1314,436.896,286
1315,436.891,286
1316,437.903,286
1317,437.896,286
1318,437.891,286
1319,438.903,286
1320,438.896,286
1321,438.891,286
1322,439.903,286
1323,439.896,286
1324,439.891,286
1325,440.903,286
1326,440.896,286
1327,440.891,286
1328,441.903,286
1329,441.896,286
1330,441.891,286
1331,442.903,286
1332,442.896,286
1333,442.891,286
1334,443.903,286
1335,443.896,286
1336,443.891,286
1337,444.903,286
1338,444.896,286
1339,444.891,286
1340,445.903,286
1341,445.896,286
1342,445.891,286
1343,446.903,286
1344,446.896,286
1345,446.891,286
1346,447.903,286
1347,447.896,286
1348,447.891,286
1349,448.903,286
1350,448.896,286
1351,448.891,286
1352,449.903,286
1353,449.896,286
1354,449.891,286
1355,450.903,286
1356,450.896,286
1357,450.891,286
1358,451.903,286
1359,451.896,286
1360,451.891,286
1361,452.903,286
1362,452.896,286
1363,452.891,286
1364,453.903,286
1365,453.896,286
1366,453.891,286
1367,454.903,286
1368,454.896,286
1369,454.891,286
1370,455.903,286
1371,455.896,286
1372,455.891,286
1373,456.903,286
1374,456.896,286
1375,456.891,286
1376,457.903,286
1377,457.896,286
1378,457.891,286
1379,458.903,286
1380,458.896,286
1381,458.891,286
1382,459.903,286
1383,459.896,286
1384,459.891,286
1385,460.903,286
1386,460.896,286
1387,460.891,286
1388,461.903,286
1389,461.896,286
1390,461.891,286
1391,462.903,286
1392,462.896,286
1393,462.891,286
1394,463.903,286
1395,463.896,286
1396,463.891,286
1397,464.903,286
1398,464.896,286
1399,464.891,286
1400,465.903,286
1401,465.896,286
1402,465.891,286
1403,466.903,286
1404,466.896,286
1405,466.891,286
1406,467.903,286
1407,467.896,286
1408,467.891,286
1409,468.903,286
1410,468.896,286
1411,468.891,286
1412,469.903,286
1413,469.896,286
1414,469.891,286
1415,470.903,286
1416,470.896,286
1417,470.891,286
1418,471.903,286
1419,471.896,286
1420,471.891,286
1421,472.903,286
1422,472.896,286
1423,472.891,286
1424,473.903,286
1425,473.896,286
1426,473.891,286
1427,474.903,286
1428,474.896,286
1429,474.891,286
1430,475.903,286
1431,475.896,286
1432,475.891,286
1433,476.903,286
1434,476.896,286
1435,476.891,286
1436,477.903,286
1437,477.896,286
1438,477.891,286
1439,478.903,286
1440,478.896,286
1441,478.891,286
1442,479.903,286
1443,479.896,286
1444,479.891,286
1445,480.903,286
1446,480.896,286
1447,480.891,286
1448,481.903,286
1449,481.896,286
1450,481.891,286
1451,482.903,286
1452,482.896,286
1453,482.891,286
1454,483.903,286
1455,483.896,286
1456,483.891,286
1457,484.903,286
1458,484.896,286
1459,484.891,286
1460,485.903,286
1461,485.896,286
1462,485.891,286
1463,486.903,286
1464,486.896,286
1465,486.891,286
1466,487.903,286
1467,487.896,286
1468,487.891,286
1469,488.903,286
1470,488.896,286
1471,488.891,286
1472,489.903,286
1473,489.896,286
1474,489.891,286
1475,490.903,286
1476,490.896,286
1477,490.891,286
1478,491.903,286
1479,491.896,286
1480,491.891,286
1481,492.903,286
1482,492.896,286
1483,492.891,286
1484,493.903,286
1485,493.896,286
1486,493.891,286
1487,494.903,286
1488,494.896,286
1489,494.891,286
1490,495.903,286
1491,495.896,286
1492,495.891,286
1493,496.903,286
1494,496.896,286
1495,496.891,286
1496,497.903,286
1497,497.896,286
1498,497.891,286
1499,498.903,286
1500,498.896,286
1501,498.891,286
1502,499.903,286
1503,499.896,286
1504,499.891,286
1505,500.903,286
1506,500.896,286
1507,500.891,286
1508,501.903,286
1509,501.896,286
1510,501.891,286
1511,502.903,286
1512,502.896,286
1513,502.891,286
1514,503.903,286
1515,503.896,286
1516,503.891,286
1517,504.903,286
1518,504.896,286
1519,504.891,286
1520,505.903,286
1521,505.896,286
1522,505.891,286
1523,506.903,286
1524,506.896,286
1525,506.891,286
1526,507.903,286
1527,507.896,286
1528,507.891,286
1529,508.903,286
1530,508.896,286
1531,508.891,286
1532,509.903,286
1533,509.896,286
1534,509.891,286
1535,510.903,286
1536,510.896,286
1537,510.891,286
1538,511.903,286
1539,511.896,286
1540,511.891,286
1541,512.903,286
1542,512.896,286
1543,512.891,286
1544,513.903,286
1545,513.896,286
1546,513.891,286
1547,514.903,286
1548,514.896,286
1549,514.891,286
1550,515.903,286
1551,515.896,286
1552,515.891,286
1553,516.903,286
1554,516.896,286
1555,516.891,286
1556,517.903,286
1557,517.896,286
1558,517.891,286
1559,518.903,286
1560,518.896,286
1561,518.891,286
1562,519.903,286
1563,519.896,286
1564,519.891,286
1565,520.903,286
1566,520.896,286
1567,520.891,286
1568,521.903,286
1569,521.896,286
1570,521.891,286
1571,522.903,286
1572,522.896,286
1573,522.891,286
1574,523.903,286
1575,523.896,286
1576,523.891,286
1577,524.903,286
1578,524.896,286
1579,524.891,286
1580,525.903,286
1581,525.896,286
1582,525.891,286
1583,526.903,286
1584,526.896,286
1585,526.891,286
1586,527.903,286
1587,527.896,286
1588,527.891,286
1589,528.903,286
1590,528.896,286
1591,528.891,286
1592,529.903,286
1593,529.896,286
1594,529.891,286
1595,530.903,286
1596,530.896,286
1597,530.891,286
1598,531.903,286
1599,531.896,286
1600,531.891,286
1601,532.903,286
1602,532.896,286
1603,532.891,286
1604,533.903,286
1605,533.896,286
1606,533.891,286
1607,534.903,286
1608,534.896,286
1609,534.891,286
1610,535.903,286
1611,535.896,286
1612,535.891,286
1613,536.903,286
1614,536.896,286
1615,536.891,286
1616,537.903,286
1617,537.896,286
1618,537.891,286
1619,538.903,286
1620,538.896,286
1621,538.891,286
1622,539.903,286
1623,539.896,286
1624,539.891,286
1625,540.903,286
1626,540.896,286
1627,540.891,286
1628,541.903,286
1629,541.896,286
1630,541.891,286
1631,542.903,286
1632,542.896,286
1633,542.891,286
1634,543.903,286
1635,543.896,286
1636,543.891,286
1637,544.903,286
1638,544.896,286
1639,544.891,286
1640,545.903,286
1641,545.896,286
1642,545.891,286
1643,546.903,286
1644,546.896,286
1645,546.891,286
1646,547.903,286
1647,547.896,286
1648,547.891,286
1649,548.903,286
1650,548.896,286
1651,548.891,286
1652,549.903,286
1653,549.896,286
1654,549.891,286
1655,550.903,286
1656,550.896,286
1657,550.891,286
1658,551.903,286
1659,551.896,286
1660,551.891,286
1661,552.903,286
1662,552.896,286
1663,552.891,286
1664,553.903,286
1665,553.896,286
1666,553.891,286
1667,554.903,286
